Ad_ID,rooms_clean,total_area_clean,price_clean,Ceiling_height
260471743,2.0,45.0,35000.0,2.64
274551825,1.0,42.0,35000.0,2.64
210387817,1.0,36.0,37000.0,2.64
273840890,1.0,40.0,38000.0,2.64
274552998,1.0,40.0,39000.0,2.6
263511330,1.0,36.0,39000.0,2.64
274657713,1.0,40.0,40000.0,2.64
266299153,1.0,39.0,40000.0,2.7
273100901,1.0,45.0,40000.0,2.64
155033418,2.0,50.0,40000.0,2.64
218852782,1.0,39.0,41000.0,2.64
269449656,2.0,44.0,42000.0,2.64
273319976,2.0,45.0,43000.0,2.64
272837178,2.0,45.0,43000.0,2.64
219586569,2.0,41.0,43000.0,2.64
270728178,2.0,59.0,43500.0,2.64
242235083,2.0,45.0,45000.0,2.64
270933567,2.0,37.0,45000.0,2.7
274634983,2.0,43.0,45000.0,2.64
274976302,1.0,48.0,46000.0,2.8
274341457,2.0,42.0,47000.0,2.8
271121344,1.0,39.0,47000.0,2.64
273863862,1.0,45.0,48000.0,2.48
274892344,1.0,30.0,48000.0,2.64
274391516,2.0,65.0,50000.0,2.64
274892717,2.0,45.0,50000.0,2.64
223798488,2.0,55.0,50000.0,2.64
274900569,1.0,35.0,50000.0,2.64
274239135,2.0,45.0,50000.0,2.64
274892592,2.0,54.0,54000.0,3.0
271723494,2.0,57.0,55000.0,2.7
274250561,2.0,56.0,55000.0,2.64
271764855,3.0,60.0,55000.0,2.7
274455460,1.0,39.0,55000.0,3.0
234928069,2.0,54.0,55000.0,2.64
274671111,2.0,55.0,55000.0,2.64
270707208,3.0,77.0,55400.0,2.64
273702518,2.0,60.0,55000.0,2.64
274349927,2.0,57.0,55000.0,3.0
270086269,1.0,38.0,55000.0,2.64
274871998,1.0,39.0,55000.0,2.7
251478167,1.0,53.0,55000.0,2.64
274757240,2.0,54.0,55000.0,2.64
274142377,2.0,57.5,57000.0,2.7
270708294,3.0,79.0,58000.0,2.64
274850785,2.0,58.0,58000.0,2.64
274376367,2.0,60.0,58000.0,3.0
274822618,2.0,59.0,60000.0,2.64
274713839,2.0,55.0,60000.0,2.64
190808647,2.0,56.0,60000.0,2.64
271836788,3.0,80.0,65000.0,2.64
272050905,3.0,65.0,65000.0,2.64
274251047,3.0,80.0,65000.0,2.64
274406678,3.0,70.0,65000.0,2.64
273363441,3.0,80.0,65000.0,2.64
271918235,3.0,80.0,65000.0,2.64
262594584,2.0,57.0,65000.0,2.64
274656141,2.0,55.0,65000.0,2.64
274876150,2.0,58.0,65000.0,2.64
273642647,3.0,80.0,65000.0,2.64
272570811,3.0,82.1,65000.0,3.0
274878253,2.0,58.0,65000.0,2.64
274691901,3.0,75.0,65000.0,2.64
274351209,2.0,70.0,65000.0,2.64
272523436,3.0,80.0,68000.0,3.0
267672064,2.0,56.7,70000.0,2.64
193190781,3.0,86.0,70000.0,2.75
271930298,3.0,92.0,70000.0,2.7
274705850,3.0,76.2,70000.0,3.0
273593486,2.0,45.0,75000.0,2.64
274376896,3.0,79.4,75000.0,2.64
270594622,2.0,65.0,80000.0,2.64
274193253,3.0,74.0,80000.0,3.0
272600380,3.0,82.0,80000.0,2.64
172876721,1.0,53.0,80000.0,2.64
274153277,2.0,53.0,80000.0,2.64
272121860,2.0,60.0,85000.0,2.64
256015630,4.0,120.0,85000.0,2.64
273890498,2.0,64.3,85000.0,2.64
274808560,2.0,58.0,85000.0,2.8
245416221,2.0,65.0,90000.0,2.64
255141988,2.0,59.0,90000.0,2.64
244921532,3.0,90.0,90000.0,2.64
272716024,4.0,102.5,91000.0,2.64
272895881,3.0,80.0,92000.0,2.64
274359789,4.0,98.6,97000.0,2.64
272556508,3.0,94.0,100000.0,2.64
274528661,3.0,81.0,100000.0,3.4
273414485,3.0,86.0,110000.0,2.9
274792313,2.0,115.0,110000.0,2.64
272158684,3.0,86.0,115000.0,3.11
274038616,3.0,79.0,120000.0,2.64
272004020,3.0,115.0,120000.0,3.0
272837902,3.0,130.0,130000.0,2.64
272592646,3.0,135.0,130000.0,2.64
259301473,4.0,150.0,140000.0,3.0
274574359,4.0,80.0,150000.0,2.64
273119112,3.0,134.0,160000.0,3.0
273860968,3.0,134.0,160000.0,2.64
274445757,6.0,145.0,180000.0,2.64
274723139,4.0,113.0,200000.0,2.64
274744732,3.0,113.0,200000.0,2.64
244989164,3.0,180.0,250000.0,2.64
252717596,3.0,180.0,250000.0,2.64
235691251,3.0,180.0,250000.0,2.64
249249500,3.0,180.0,250000.0,2.64
261352942,5.0,410.0,500000.0,2.64
234691832,6.0,400.0,10000.0,2.64
239486235,6.0,400.0,10000.0,2.64
274891018,2.0,17.0,30000.0,2.64
273662475,1.0,40.0,35000.0,2.64
274132005,2.0,52.0,36000.0,2.7
274867870,2.0,47.0,37000.0,2.64
272812391,2.0,45.0,38000.0,2.64
273136670,1.0,32.0,38000.0,2.64
260169713,1.0,31.0,40000.0,2.64
273332626,2.0,45.0,40000.0,2.64
274696332,2.0,32.0,68200.0,3.0
274833857,2.0,32.0,68200.0,3.0
273738756,2.0,32.0,68200.0,3.0
273009261,3.0,80.0,120000.0,3.2
269357276,2.0,93.0,240000.0,3.2
255560495,2.0,32.0,59900.0,2.64
273485625,3.0,176.0,750000.0,2.64
254028039,2.0,32.0,59900.0,2.64
274970509,2.0,32.0,61900.0,2.64
254208613,2.0,47.0,82900.0,2.64
251040031,2.0,47.0,82900.0,2.64
273887523,3.0,86.0,120000.0,3.2
271602587,3.0,80.0,149000.0,3.1
270913374,3.0,85.0,170000.0,3.0
273971721,3.0,101.0,190000.0,4.0
272183420,3.0,100.0,370000.0,3.0
274653970,2.0,80.0,170000.0,2.64
271678370,4.0,162.0,300000.0,3.0
272872898,4.0,180.0,500000.0,3.0
265912794,4.0,180.0,379000.0,2.64
274943022,4.0,180.0,500000.0,2.64
273124901,3.0,105.0,200000.0,2.64
267294417,4.0,180.0,380000.0,3.0
274687298,2.0,34.0,65000.0,2.64
274090810,4.0,180.0,360000.0,2.64
259363477,2.0,34.0,85000.0,2.64
274944975,2.0,65.0,150000.0,2.64
274778526,3.0,106.0,190000.0,2.64
273443918,3.0,105.0,199000.0,2.64
270253011,3.0,140.0,140000.0,3.0
272365794,2.0,85.0,140000.0,2.64
274448353,3.0,85.0,170000.0,2.64
273522202,3.0,105.0,200000.0,3.2
273653592,4.0,172.0,240000.0,2.64
274919545,4.0,106.0,350000.0,2.64
274993579,1.0,35.0,50000.0,2.64
271886779,4.0,162.0,300000.0,2.64
164749396,2.0,51.0,54900.0,2.64
271509600,4.0,162.0,298000.0,3.2
274757729,2.0,46.0,85000.0,2.64
273588326,4.0,172.0,240000.0,2.64
274926474,1.0,33.0,55000.0,2.64
274917310,2.0,55.0,60000.0,2.64
274968906,3.0,81.0,70000.0,2.64
274970621,2.0,60.0,70000.0,2.64
274747254,2.0,60.0,75000.0,2.64
273881729,3.0,136.0,200000.0,2.64
269614568,3.0,208.0,490000.0,2.64
274991184,1.0,28.0,37000.0,2.64
274972629,1.0,33.0,40000.0,2.64
274995691,1.0,40.0,90000.0,2.64
272479764,2.0,85.0,150000.0,2.64
273900969,3.0,136.0,199000.0,2.64
250817983,1.0,18.0,35000.0,2.6
274965879,1.0,35.0,40000.0,2.48
274915883,1.0,45.0,43000.0,2.64
274989526,1.0,35.0,45000.0,2.64
274332238,2.0,46.0,75000.0,2.64
272503067,2.0,60.0,105000.0,3.0
274825657,2.0,55.0,130000.0,2.64
270404405,2.0,52.0,145000.0,2.64
270834752,5.0,222.0,400000.0,2.64
273812413,4.0,180.0,450000.0,2.64
273359184,4.0,213.0,450000.0,2.64
274930921,6.0,323.3,700000.0,2.64
274295119,3.0,75.0,120000.0,2.64
269219661,5.0,236.0,500000.0,4.0
273403492,5.0,218.0,500000.0,2.64
274744424,1.0,30.0,50000.0,2.64
274651657,2.0,34.0,50000.0,2.64
274533289,1.0,46.0,50000.0,2.64
274923025,1.0,40.0,55000.0,2.64
274684759,2.0,40.0,62000.0,2.64
274912523,3.0,65.0,75000.0,2.64
273881731,3.0,128.0,200000.0,2.64
267930371,5.0,236.0,500000.0,2.64
274976321,1.0,32.0,30000.0,2.64
274502782,2.0,44.0,40000.0,2.64
274643555,2.0,54.0,40000.0,2.64
274900236,1.0,35.0,43000.0,2.64
274972796,2.0,50.0,45000.0,2.64
274641414,1.0,40.0,50000.0,2.64
274962067,3.0,85.0,70000.0,2.64
274570445,1.0,33.0,78000.0,2.64
257841459,2.0,78.0,95000.0,2.64
270576659,1.0,42.0,120000.0,2.64
268295240,3.0,100.0,130000.0,2.64
273643404,2.0,78.0,150000.0,3.1
274408277,3.0,110.0,200000.0,2.64
273765089,3.0,128.0,200000.0,3.0
272419473,3.0,72.0,210000.0,3.7
271984749,4.0,160.0,279000.0,2.64
272657779,3.0,150.0,280000.0,2.64
273122649,3.0,100.0,370000.0,2.64
271841148,2.0,70.0,87000.0,2.7
270709175,2.0,78.0,95000.0,3.0
274158137,3.0,75.0,95000.0,3.0
269943882,2.0,70.0,95000.0,3.15
272225425,2.0,61.0,100000.0,2.7
274941479,2.0,76.0,100000.0,2.8
270849633,3.0,105.0,110000.0,3.0
273675258,2.0,60.0,140000.0,3.2
274944507,2.0,48.0,145000.0,3.1
274944505,2.0,48.0,145000.0,3.1
268620133,3.0,64.0,190000.0,3.0
274756929,3.0,111.0,200000.0,2.64
268997459,4.0,142.0,240000.0,3.0
272324982,4.0,160.0,280000.0,2.64
274601995,4.0,128.0,290000.0,2.9
262781331,3.0,196.0,340000.0,3.2
272387707,5.0,201.9,395000.0,3.0
270830589,5.0,222.0,400000.0,3.0
224335765,3.0,145.0,450000.0,2.64
273636456,3.0,105.0,200000.0,3.0
274900098,1.0,32.0,60000.0,2.64
274911762,2.0,50.0,75000.0,2.64
274776812,2.0,76.0,100000.0,2.64
274564595,2.0,62.0,100000.0,2.64
274663350,2.0,70.0,100000.0,2.64
273178185,3.0,120.0,135000.0,3.0
271630524,2.0,64.0,170000.0,2.64
273068986,3.0,105.0,190000.0,2.64
273002450,3.0,113.0,200000.0,2.64
271225479,4.0,130.0,270000.0,2.7
272376457,4.0,128.0,290000.0,2.64
273686888,3.0,105.0,310000.0,2.64
265657647,3.0,160.0,340000.0,3.0
270999461,5.0,222.0,400000.0,3.1
274814411,3.0,208.0,490000.0,2.64
274926449,1.0,32.0,50000.0,2.64
273170460,1.0,40.0,54000.0,2.64
274667606,2.0,54.0,80000.0,2.8
274029049,3.0,93.0,85000.0,2.64
273064778,2.0,72.0,110000.0,2.64
274930571,1.0,42.0,115000.0,3.0
273255849,3.0,72.0,140000.0,2.64
273925106,2.0,65.0,170000.0,3.2
273439887,3.0,110.0,190000.0,2.64
273689126,5.0,173.0,220000.0,3.1
274539851,3.0,100.0,270000.0,3.1
272093359,4.0,140.0,269000.0,2.64
272195700,3.0,208.0,490000.0,5.8
269878583,5.0,236.0,500000.0,5.8
274625630,3.0,115.0,190000.0,2.64
274068090,2.0,58.0,48000.0,2.6
274688323,1.0,23.0,55000.0,2.64
274871489,1.0,35.0,65000.0,3.0
274798843,2.0,35.0,65000.0,2.64
273314241,2.0,40.0,65000.0,2.64
273811071,2.0,46.0,75000.0,2.8
274354676,3.0,60.0,75000.0,2.64
272563301,2.0,42.0,75000.0,3.2
273755710,2.0,36.1,18000.0,2.64
199506463,1.0,39.0,34000.0,2.75
274757248,2.0,68.0,59000.0,2.64
271019095,2.0,75.0,120000.0,2.64
274325250,2.0,25.0,20000.0,2.64
271722337,1.0,31.8,20000.0,2.64
273687547,1.0,38.0,23000.0,2.64
241309317,1.0,32.0,22000.0,2.64
265165012,1.0,32.0,18000.0,2.64
274856473,1.0,30.9,17000.0,2.64
274826446,2.0,24.0,18000.0,2.64
274044480,2.0,24.0,16500.0,2.64
224002720,2.0,24.0,19000.0,2.64
273340336,2.0,32.0,19500.0,2.64
273685155,1.0,42.0,20000.0,2.7
271020525,2.0,32.0,20000.0,2.64
257164705,1.0,38.5,25000.0,2.8
272279092,1.0,40.5,31000.0,2.64
226438562,1.0,50.0,34000.0,2.75
269607767,1.0,39.0,21000.0,2.64
273845664,2.0,28.0,20000.0,2.64
261646532,1.0,35.0,18000.0,2.64
274381424,2.0,29.5,18000.0,2.64
268194106,2.0,28.0,22000.0,3.0
274944263,1.0,36.3,20000.0,2.64
274976005,2.0,28.0,22000.0,2.64
274944899,1.0,44.0,20000.0,2.64
273765248,2.0,28.0,20000.0,2.64
273812807,1.0,34.0,25000.0,2.64
274943569,1.0,45.7,29600.0,2.7
274985092,2.0,45.0,25995.0,2.8
274527217,2.0,24.0,16000.0,2.8
272695887,2.0,28.0,19000.0,2.64
271739758,2.0,27.0,17995.0,2.7
273136929,2.0,26.0,19000.0,2.64
275003473,1.0,37.0,23000.0,2.6
245054988,2.0,36.0,19000.0,2.64
273755646,1.0,40.5,23000.0,2.64
274943807,1.0,32.4,20000.0,2.0
271344653,2.0,42.0,28000.0,2.64
253232758,2.0,48.0,33000.0,2.64
273572706,2.0,25.0,15000.0,2.64
274933792,1.0,36.5,17000.0,2.64
274464578,2.0,24.9,18000.0,2.64
274114305,2.0,25.0,18000.0,2.64
274781243,2.0,30.0,17000.0,2.64
271258137,2.0,27.0,18000.0,2.75
275003921,1.0,43.7,23000.0,2.76
272479550,1.0,34.5,20000.0,2.64
262960634,1.0,35.0,25000.0,2.64
274722779,1.0,41.0,22000.0,2.64
272083025,2.0,45.0,23000.0,2.64
274844578,2.0,58.0,23000.0,2.64
274918522,1.0,36.0,27000.0,2.8
274546964,2.0,55.0,30000.0,2.64
270513249,2.0,54.0,38000.0,2.64
261606264,4.0,134.0,50000.0,2.64
271304186,2.0,80.0,70000.0,2.64
240384691,1.0,30.0,15000.0,2.64
274165217,2.0,25.0,14000.0,2.65
273927824,2.0,27.0,16000.0,2.64
218579855,1.0,48.0,17000.0,2.64
273867831,2.0,24.0,15000.0,2.64
274710105,1.0,39.1,17000.0,2.64
274842079,1.0,33.0,15000.0,2.64
257472953,2.0,29.0,15000.0,2.64
274010905,2.0,25.0,16000.0,2.64
273353014,2.0,25.0,16000.0,2.75
274747688,2.0,24.0,16000.0,2.75
272666856,2.0,24.4,18000.0,2.64
273527049,2.0,24.0,16000.0,2.64
272027211,2.0,25.0,15000.0,2.64
270289706,2.0,27.0,18000.0,2.64
237151095,2.0,27.0,18000.0,2.7
273813657,2.0,24.0,16000.0,2.64
267972500,2.0,24.0,18000.0,2.64
274409797,1.0,32.0,18000.0,2.64
274933900,1.0,30.2,16000.0,2.55
274983982,2.0,29.0,18999.0,2.64
274930781,2.0,24.0,17000.0,2.64
273344900,1.0,42.0,18500.0,2.64
271632365,2.0,24.0,18500.0,2.64
272474464,2.0,24.0,16000.0,2.55
274428747,1.0,38.0,15000.0,2.64
274160239,2.0,25.0,16000.0,2.64
274835537,1.0,30.0,16000.0,2.64
274811297,2.0,25.0,17000.0,2.7
272570432,1.0,35.5,19000.0,2.64
274275952,1.0,38.1,19000.0,2.65
273837649,1.0,35.0,19000.0,2.64
274165707,1.0,37.0,17000.0,2.65
274882380,1.0,36.0,18000.0,2.64
253774836,1.0,33.0,17000.0,2.64
272854515,1.0,30.3,20000.0,2.5
273733202,1.0,38.4,20000.0,2.64
273018080,2.0,52.0,20000.0,2.7
273308632,2.0,25.0,18500.0,2.64
268056202,1.0,47.0,20000.0,2.64
242484051,1.0,37.0,20000.0,2.7
274056179,2.0,24.0,20000.0,3.0
274330567,2.0,26.0,20000.0,2.64
273437804,2.0,25.0,18000.0,2.64
274876691,1.0,25.0,18000.0,2.64
273120729,2.0,25.0,18000.0,2.64
269051212,1.0,36.6,18000.0,2.64
274778513,2.0,26.0,18000.0,2.64
273553987,2.0,32.0,19000.0,2.2
271900427,1.0,40.0,18000.0,2.64
211946520,2.0,25.0,18000.0,2.64
274317275,1.0,33.0,21000.0,2.64
273518919,2.0,25.0,18000.0,2.64
274245328,1.0,35.6,18000.0,2.64
274741301,2.0,25.0,21000.0,2.7
273527218,1.0,32.0,18000.0,2.64
272022825,1.0,34.0,18000.0,2.64
274700093,1.0,38.0,18000.0,2.64
270849942,1.0,42.0,16000.0,2.64
270827339,1.0,41.0,18000.0,2.64
270631537,2.0,29.5,19000.0,2.64
274394822,1.0,40.0,20000.0,2.64
266426169,2.0,25.0,20000.0,2.7
272081299,2.0,25.0,20000.0,2.64
273015782,2.0,24.4,22000.0,2.64
274937161,2.0,25.0,20000.0,2.64
274211635,1.0,31.0,18000.0,2.64
274737232,2.0,30.0,19000.0,2.64
274670773,1.0,32.0,22000.0,2.64
273732234,1.0,32.2,20000.0,2.64
272029201,2.0,25.0,20000.0,2.6
274409020,1.0,42.0,20000.0,2.64
274991542,2.0,28.0,20000.0,2.64
273077016,2.0,30.5,20000.0,2.64
267209393,2.0,25.0,20000.0,2.64
261519311,2.0,44.0,22500.0,2.64
274684682,1.0,26.0,19000.0,2.64
274845388,2.0,24.0,20000.0,2.64
270583311,2.0,51.0,23000.0,2.64
274633468,2.0,44.0,19000.0,2.5
273430994,2.0,44.3,23000.0,2.64
274695673,1.0,32.0,20000.0,2.64
271207495,2.0,23.0,20000.0,2.78
213033836,1.0,36.1,23000.0,2.64
273702813,1.0,36.0,19500.0,2.64
274475542,1.0,39.0,20000.0,2.64
267541556,2.0,24.0,21000.0,2.64
274297252,1.0,38.0,21000.0,2.64
273897122,1.0,36.0,24000.0,2.64
274984908,1.0,38.0,21000.0,2.6
274211653,1.0,38.0,21000.0,2.64
274068700,1.0,42.0,21000.0,2.64
274121829,2.0,51.0,20000.0,2.64
271614020,1.0,37.0,25000.0,2.7
262469331,1.0,32.0,23000.0,2.64
274872369,1.0,39.3,25000.0,2.8
273011311,1.0,36.0,22000.0,2.64
273386609,1.0,37.0,23000.0,2.75
267614475,1.0,41.0,23000.0,2.64
274521917,1.0,49.5,22000.0,2.64
270740865,1.0,45.0,22000.0,2.5
274854815,2.0,44.0,22000.0,2.64
271567437,1.0,45.0,22000.0,2.75
274389042,2.0,63.9,26000.0,2.64
274954319,2.0,53.0,22000.0,2.64
274754118,3.0,82.0,26000.0,2.64
274067085,1.0,38.0,24000.0,2.75
274035877,1.0,40.0,23000.0,2.7
273313653,1.0,44.0,23000.0,2.64
251790815,1.0,43.0,26000.0,2.85
274848074,1.0,31.8,23000.0,2.64
245427351,2.0,29.0,25000.0,2.64
273814835,1.0,34.3,25000.0,2.75
274997185,1.0,40.0,27000.0,2.64
273358678,3.0,63.7,27000.0,2.64
274925696,2.0,47.0,23000.0,2.54
274211506,2.0,55.0,23000.0,2.64
274062449,2.0,50.0,23000.0,2.64
271901104,2.0,51.0,22000.0,2.5
274993968,2.0,24.5,25000.0,2.64
274937167,1.0,40.0,25000.0,2.64
273873016,1.0,48.0,28000.0,2.64
272048187,1.0,43.0,25000.0,2.7
274440132,2.0,40.0,28000.0,2.64
273433270,1.0,38.8,23000.0,2.64
268251533,2.0,68.0,25000.0,2.78
273173118,1.0,30.0,25000.0,2.64
266382214,1.0,43.0,25000.0,2.64
274190609,2.0,52.0,27000.0,2.7
273125524,1.0,40.0,27000.0,2.64
273136701,2.0,70.0,30000.0,2.75
274755646,1.0,38.4,30000.0,2.64
272366939,2.0,58.0,25000.0,2.64
274572058,3.0,49.0,25000.0,2.64
274081410,1.0,39.0,28000.0,2.64
273134870,2.0,60.0,26000.0,2.64
274135227,1.0,40.0,32000.0,2.64
274811834,1.0,45.5,32000.0,2.7
266357030,2.0,52.4,32000.0,2.64
270003747,1.0,43.0,33000.0,2.8
274834223,1.0,37.1,30000.0,2.64
274931331,3.0,60.0,30000.0,2.64
274155531,3.0,150.0,150000.0,3.5
273870974,3.0,139.0,150000.0,2.64
274193121,2.0,134.0,300000.0,3.0
274505446,1.0,21.0,35000.0,2.64
274723864,2.0,61.4,57700.0,2.9
270405569,2.0,89.0,115000.0,2.64
273271875,3.0,139.0,150000.0,2.64
275004324,1.0,31.0,45000.0,2.64
154605072,1.0,38.3,38000.0,2.64
274615351,2.0,49.0,50000.0,2.64
272837578,2.0,42.0,63000.0,2.64
262779183,2.0,42.0,45000.0,2.64
274040131,1.0,42.0,38000.0,2.64
274660979,2.0,44.0,50000.0,2.64
274875015,2.0,45.0,45000.0,2.64
244981255,1.0,33.0,39999.0,2.64
274932626,2.0,46.0,43000.0,2.64
274915895,2.0,45.0,47000.0,2.64
201098403,1.0,36.0,48000.0,2.64
274336058,2.0,52.0,49990.0,2.7
274022183,2.0,55.0,55000.0,3.0
272109452,2.0,44.0,55000.0,2.64
274949928,2.0,43.0,55000.0,2.64
274976328,2.0,56.0,60000.0,3.2
273804354,3.0,53.0,75000.0,2.6
274437586,2.0,54.0,75000.0,3.0
271913568,3.0,150.0,180000.0,3.0
274941486,1.0,15.0,35000.0,3.0
274532699,1.0,40.0,35000.0,2.64
274204920,1.0,35.0,35000.0,2.64
274558350,2.0,45.7,35000.0,2.48
265505570,1.0,32.0,35000.0,2.48
274982183,1.0,36.0,37000.0,2.64
274035724,2.0,38.0,38000.0,2.64
249000718,1.0,31.4,38000.0,2.64
274761512,1.0,35.3,38000.0,3.0
274554961,1.0,29.0,38000.0,2.64
274992309,1.0,31.0,40000.0,2.64
273085250,1.0,39.0,40000.0,2.64
241808669,1.0,32.0,40000.0,2.64
273796218,1.0,35.0,40000.0,2.64
274949272,2.0,39.0,42000.0,2.64
272711738,2.0,44.0,40000.0,2.75
202335750,1.0,54.0,43000.0,2.8
274590128,1.0,36.0,44000.0,2.64
206586997,1.0,40.0,45000.0,2.64
274246128,1.0,33.0,45000.0,2.5
274084901,2.0,40.0,45000.0,2.64
273899533,2.0,40.4,45000.0,2.64
274262972,2.0,43.0,45000.0,2.64
271397565,2.0,43.0,45000.0,2.64
273421260,2.0,43.0,45000.0,2.64
274914030,1.0,40.0,45000.0,2.64
271715588,2.0,42.0,45000.0,2.64
272792333,2.0,42.0,48000.0,2.64
274789212,1.0,32.0,49000.0,2.5
274805668,1.0,35.0,50000.0,2.48
274611745,2.0,50.0,50000.0,2.48
264580684,2.0,45.0,53000.0,2.75
270695698,2.0,55.0,55000.0,2.64
274713931,3.0,54.5,55000.0,2.64
273732311,2.0,51.0,57000.0,2.64
274040126,2.0,50.5,58000.0,2.64
262001705,2.0,56.0,58000.0,2.8
274791140,2.0,44.0,60000.0,2.64
274905079,2.0,47.0,60000.0,2.64
274036268,2.0,44.0,65000.0,2.64
270865378,2.0,43.0,70000.0,2.6
269054911,2.0,68.0,78000.0,3.0
107298592,3.0,76.0,90000.0,3.0
274285978,3.0,90.0,110000.0,2.64
274303898,3.0,150.0,150000.0,2.64
274716324,3.0,136.0,200000.0,2.64
274204072,3.0,138.0,300000.0,2.64
175615895,1.0,32.0,30000.0,2.64
274635662,1.0,32.0,32000.0,2.64
193261135,1.0,33.0,35000.0,2.64
274733993,1.0,39.0,35000.0,2.64
257787409,1.0,32.0,35000.0,2.64
274365224,1.0,36.0,39500.0,2.64
219082809,1.0,43.0,40000.0,2.64
272797676,1.0,38.8,40000.0,2.64
271222303,2.0,42.0,40000.0,2.64
214521908,2.0,45.0,41990.0,2.64
274962530,1.0,40.0,43000.0,2.64
274519569,2.0,56.0,44000.0,2.7
273925013,1.0,40.0,45000.0,2.64
272684315,2.0,41.0,49000.0,2.64
250709722,2.0,38.0,49000.0,2.64
267465253,1.0,35.0,49000.0,2.64
270116981,2.0,63.0,50000.0,2.64
195116924,2.0,55.0,50000.0,2.48
273601135,2.0,46.0,50000.0,2.64
274975588,2.0,52.0,55000.0,2.7
274553444,2.0,45.0,55000.0,2.64
273488650,2.0,38.0,55000.0,2.5
245364826,2.0,42.6,55000.0,2.64
274952611,2.0,40.0,55000.0,2.64
267217589,1.0,32.0,55000.0,2.64
274848536,1.0,38.0,57000.0,2.64
231787803,2.0,62.0,58000.0,2.64
274716484,2.0,48.4,58000.0,2.8
251722880,1.0,64.0,59900.0,3.0
274968177,1.0,56.0,60000.0,2.7
272709805,1.0,37.0,60000.0,2.64
273292291,1.0,40.0,60000.0,2.64
264949303,2.0,48.0,60000.0,2.6
256975092,1.0,45.0,61000.0,2.6
274634005,2.0,62.0,62000.0,2.64
236345023,3.0,80.0,65000.0,2.64
274363894,3.0,55.0,69000.0,2.64
274442998,2.0,53.0,75000.0,2.64
274805106,3.0,53.0,75000.0,2.64
265450344,1.0,60.0,75000.0,2.64
274456405,3.0,74.0,80000.0,2.64
273809852,3.0,94.0,90000.0,2.75
272653242,3.0,80.0,90000.0,2.64
273033589,4.0,101.0,96000.0,2.64
268742556,3.0,104.0,110000.0,2.64
274636933,3.0,80.1,110000.0,2.64
274065250,3.0,96.0,119500.0,2.64
274158315,1.0,51.0,120000.0,3.2
274878619,2.0,60.0,60000.0,3.2
274897272,3.0,55.0,64000.0,2.64
274879005,1.0,27.0,35000.0,2.64
274736420,1.0,33.0,45000.0,2.64
274704975,1.0,54.0,95000.0,2.64
273442154,2.0,36.0,35000.0,2.45
253459628,1.0,38.0,40000.0,3.1
274282062,2.0,51.0,43000.0,2.64
273579239,1.0,35.1,43000.0,2.64
258791248,2.0,53.0,48000.0,2.64
273778057,2.0,52.0,49999.0,2.64
271473202,1.0,25.3,55500.0,2.64
273435681,2.0,51.0,57000.0,2.64
270386771,2.0,56.0,65000.0,2.6
274182458,2.0,51.0,72000.0,2.64
273341433,3.0,53.0,75000.0,2.64
273385654,1.0,46.0,75000.0,2.7
271855100,4.0,100.0,75000.0,3.0
152517573,3.0,64.9,80000.0,2.64
273099994,1.0,55.0,110000.0,3.3
272937863,3.0,139.0,250000.0,2.64
274668509,2.0,39.0,42000.0,2.64
274766661,2.0,45.0,55000.0,2.64
274501102,2.0,47.0,55000.0,2.64
274611877,2.0,60.0,60000.0,3.2
274828839,2.0,40.0,65000.0,2.64
274952508,3.0,78.0,80000.0,2.64
271841154,3.0,120.0,110000.0,2.8
274288319,3.0,72.0,75000.0,2.95
273256853,1.0,35.0,43000.0,2.64
272890134,2.0,77.0,80000.0,3.0
274337084,3.0,90.0,134998.0,2.64
267853938,3.0,110.0,160000.0,2.64
274338988,1.0,38.0,35000.0,2.6
272563362,1.0,25.0,38000.0,2.64
274516994,2.0,46.0,40000.0,2.48
256864026,2.0,45.0,40000.0,2.48
274572857,2.0,46.0,48000.0,2.48
274959828,2.0,52.0,55000.0,2.64
274960452,1.0,34.0,55000.0,2.95
271676784,1.0,50.0,65000.0,2.7
273256319,3.0,65.0,65000.0,2.6
273136397,2.0,48.0,65000.0,2.7
274373511,3.0,63.0,70000.0,2.64
274744702,2.0,62.0,85000.0,3.0
273104946,2.0,90.0,125000.0,2.64
274827252,3.0,110.0,150000.0,3.0
266986096,3.0,116.0,150000.0,2.64
274675199,1.0,33.0,33000.0,2.64
267530929,1.0,38.0,35000.0,2.95
274961707,1.0,35.0,37000.0,2.64
274898022,1.0,36.0,40000.0,2.8
274706810,2.0,45.0,42000.0,2.95
241141009,2.0,65.0,45000.0,2.8
273063605,2.0,54.0,45000.0,2.95
240563312,1.0,37.0,45000.0,2.95
274098868,1.0,38.0,45000.0,2.64
274260480,1.0,37.0,48000.0,2.5
274701517,1.0,38.0,48000.0,2.65
273726195,1.0,35.0,48000.0,2.64
269764979,1.0,33.0,50000.0,2.64
268459764,2.0,42.0,50000.0,2.64
271855214,1.0,35.0,50000.0,2.64
273895151,2.0,63.0,50000.0,2.6
274386174,2.0,48.0,50000.0,2.64
211721844,2.0,55.0,50000.0,2.64
273802623,2.0,45.0,50000.0,2.48
274398902,2.0,38.0,50000.0,2.64
266589147,1.0,31.6,52000.0,2.64
274923196,2.0,42.0,52000.0,2.95
262222327,1.0,37.0,52000.0,2.95
273383870,2.0,44.3,55000.0,2.64
164074709,2.0,60.0,55000.0,2.64
274037404,1.0,38.0,55000.0,2.64
